returns,sigma2
0.1663631085999769,0.62540245018453
1.6710520473668757,0.5843597510471553
0.6348331968485972,0.8259472828909846
-0.3638412491800867,0.7923565092394379
-0.09584520020179149,0.7367410783140148
1.3081733254629397,0.6771485468070848
-0.6337149044938589,0.7967080097312987
-1.156175775003021,0.76736126628937
-0.06672651075489165,0.8359313186163481
-0.9935477463646867,0.7609868635476481
0.9045610178030581,0.7955525464461357
-0.8306138315059007,0.8080427279721057
0.024942242539553454,0.8058282524851811
-0.15218937732099452,0.7350162261586941
-1.637208196381206,0.6770799528918252
1.2146456428961265,0.8935630277878316
0.20974153344219953,0.9570649774003113
-0.03615718120279903,0.8679043818753331
0.6078261914325855,0.7878494587692864
-1.2806696682362522,0.7566173078530376
0.28133459179578857,0.8571361915891171
-0.9919427724850495,0.7864806781048399
-1.258595562361411,0.8169036227776465
-0.47781194815388,0.9027743583205832
-0.23662326254580385,0.8401886303523564
1.4428431158657133,0.769759392637285
0.3987917850552587,0.9124751094418002
-0.20539476078986088,0.8415073318082862
0.10666581594140648,0.7694999328130356
1.2679780794062654,0.7052127025201249
-0.20898764612770324,0.8102076381275862
-1.1870745476365956,0.7430440760318481
-0.06899028517718131,0.8225020627917337
0.8489245967022688,0.7496027193178565
1.5856235525743356,0.759229608508789
0.7735186959771595,0.9467653722803163
-0.4537660653100461,0.9145836837408894
-0.04516595132989289,0.8479864953824521
-1.276063405159693,0.7709925173910377
-1.000185134369445,0.868177421181157
0.7084169802075323,0.887987838305346
-0.7223651750348399,0.85497512434418
1.4727909684030576,0.8289100003028644
-0.5804986452509263,0.9714848239183964
-0.5332200733385906,0.909459968044453
0.09799743955848833,0.8514733374989061
0.20933037061532297,0.7747126866900721
-0.6258534840703868,0.712887704092756
-1.1691075865934368,0.6951238068311468
1.5664689129780287,0.7775364907095079
0.22250763577512528,0.9562885026357384
2.5645038038429537,0.8677961920382012
0.7937364433962681,1.4452947392249689
1.400706597895528,1.3415022824987592
-0.9748976022354677,1.3864748374627518
-0.5521056199112566,1.3235461453277855
-0.04815265881263371,1.205496285082377
-0.34344069372223646,1.074903710175093
-0.318519613808472,0.97546330465927
-0.32034939802183543,0.8892892833984494
-0.1615802917775031,0.8161582645699772
0.37836925377355085,0.7463453439535709
-0.8752491852662703,0.6987098715806506
-0.3186353586404853,0.7205095044744799
0.6927598321314491,0.672585927980903
0.6601234634146042,0.6696896572852469
-0.6703210793934489,0.6628125073875091
1.1642088199333105,0.6583236662273025
1.0566699913368067,0.7451133339342583
-0.2979140674267257,0.7950014809032923
0.8091596260221976,0.734626537924872
-0.957911443762047,0.7399064872745795
0.4105719907968706,0.7706799475924215
-1.2567780650300289,0.7219348914162489
0.509894262724114,0.8215937681778738
-0.4096651615333652,0.7743539188670895
0.38797321840073934,0.7249833854944419
0.4882645188860294,0.6812881994898983
-0.3750985603044113,0.652935193606714
-0.7872825452418705,0.6190648075599512
0.3052914870434548,0.6381864670302103
-0.99541576508941,0.6017787861817991
0.3407862769721967,0.6605972227933828
-0.24941459847240577,0.6231211680316325
-0.6922728861260686,0.5858737570200028
-0.8568055506837368,0.5959168683535341
-0.4455090210904,0.6299409132687501
0.419188031332185,0.6052976050657303
-0.8664262471528719,0.5820748248670861
0.2792340891273119,0.619833045312564
0.5294178561101689,0.5846552561687554
-0.7659769631734404,0.5749852943802708
-0.004872653292850985,0.5974095710344708
-0.7814024108996133,0.5578005096543114
0.474036399508138,0.5851894059821374
0.36987680250056015,0.5698820458906807
-0.08280954082171765,0.5480806239098824
0.38746209197101095,0.5165542723285104
-0.5774101327025376,0.5040838187506891
1.3062682701160446,0.5118114920728419
-0.0019325254788758078,0.6556734476131121
1.1773340586241072,0.607322803936618
0.22277267484422741,0.7048359319057567
-1.060667620014402,0.6540733085856183
0.7678233458739279,0.7184638923124771
-1.1347464238175984,0.7196495775125088
-1.2942325183793812,0.7904670855223153
0.06018020475331765,0.8894008038570316
0.28431603446894477,0.806352848982892
0.4743276844917016,0.7434834823810728
0.8956806201750215,0.7044596352514377
-0.1251983197278036,0.7290150672994332
0.01626605586896597,0.6712302691307848
-0.5849079386688731,0.6205721872185203
0.779870157708461,0.6116980888075292
1.9484318554496263,0.6307631217748217
-0.032787315332543414,0.9657873230416858
0.34493131742080047,0.8710267253901044
-1.5747043710853292,0.8022704779553537
0.31896886634702587,0.9798992918935749
-0.7468295108414006,0.8930885118794094
0.7903658520354743,0.8649006669238586
-0.17041399135674076,0.847633384891656
1.602516627341019,0.7733924700029211
0.7174002703469753,0.9641895535929264
-0.7772836992219412,0.9210274353433787
-0.2173093537371312,0.8932903149494864
-0.47952969205340173,0.8140191032292284
1.3101731597187307,0.7649111103009272
0.6203172846120552,0.8718298146005243
0.013237071973174053,0.8295346957692931
-0.8518080410120876,0.7551220134113413
0.5491462882403626,0.7644114052729252
-0.6413409301063595,0.7299058590708032
-0.19932161631813264,0.7115517990731518
0.30750455547180766,0.6587919398853463
-0.603675342808744,0.6194290540661358
0.5640989622525041,0.6129570879077408
0.28239496030399963,0.6028342886430149
0.03467516899975376,0.5703838367070724
-0.1706915299144228,0.5349464979355276
-0.984114076886591,0.5076180830836511
-0.03306412755751062,0.5783234222537381
-1.1535485788280542,0.5416842325687914
0.06274145811203638,0.6434990300550951
0.8081975003226869,0.5973678246034333
-0.49642164740791345,0.6230809708657022
-0.13056601099110085,0.6042622704373656
-0.6804284172180763,0.5653276781943736
0.7219947654880514,0.5768268095610072
0.35534061897287833,0.5924304322660707
1.4752896506009083,0.5661925629753629
0.025433946956871137,0.7489116338460735
0.10145096957061732,0.686639577334943
0.4720217716219704,0.6346728706573834
-1.3816627948896993,0.6117523953472902
-0.8249918530756145,0.7608887439234382
-1.9167453350651178,0.7648165880990361
-1.1981946409858064,1.0674853678335698
-1.9515451390579892,1.1009296024272448
0.9451549099083473,1.3666430050412446
-0.6497622682576542,1.3009783346574435
1.4725811630123977,1.19805068498396
1.058258713085397,1.2851926104022606
1.0137697083528812,1.2544048692240375
-1.012592780478422,1.2190170409978203
0.26220707534353854,1.1886988987558496
-1.038657293143452,1.0672693189784932
-0.24433242769151578,1.0650598183917275
1.095071665496195,0.9612706791551313
0.6942759914019557,0.9869982725391226
0.7913071796607434,0.9371504468819711
0.36259317407164804,0.9091945851079395
-0.4817214602752233,0.8359627783300838
-1.2540005103862946,0.7837739181095406
0.2576764371416883,0.8734595583980183
0.19797540296292343,0.7990803392641189
-1.22953017047151,0.7331377143923342
0.1390358011693336,0.8243415012434541
-0.2310210870023889,0.7526233714576157
0.32748357769312747,0.6950669400029498
1.0634966495790426,0.6515314483683763
0.4272038126587823,0.7169042434797047
0.4101505873433381,0.677618916712769
-0.07482620518469539,0.6427984296356621
-0.7386529371698464,0.5969385612885469
-0.8083726211162443,0.611958593254229
-0.21131897342463896,0.6355114337231293
0.5968194445207485,0.5946502895175843
-0.7794933719628605,0.5910720910257521
-0.0499877332096333,0.6131722690652923
0.5338289949481749,0.5714463060526421
-0.11636825400002025,0.5642266997294836
0.8804631029037749,0.5309468518239624
0.5227735407377909,0.5788263516078624
0.7313013854419582,0.5693316163562357
-0.008062947172272978,0.5874120455377331
0.08509651817840863,0.5493067398187834
0.44499087580922886,0.5176348705865748
-0.8860690521905558,0.509791327953935
1.0264941996780277,0.5618344652858318
0.658752187241072,0.6329283296902205
-1.364716014991664,0.6313845246561771
0.5561349820517503,0.7729218261152233
1.1180890473613903,0.7379121640241099
-0.8866749635809124,0.8022376512034435
0.02504319141104811,0.8105212526270482
0.4198546293114241,0.739005780876596
-0.37185663646442163,0.6957827047205299
-0.44190670764327733,0.6552430348207138
0.3030119185319964,0.6264847334236188
1.1130639941524525,0.5916936456873201
0.7002979605791099,0.6768307443420831
1.3026777598698003,0.6743478560498968
-0.25234642667735935,0.7928926122483524
-0.811517727326581,0.7303265923167827
0.5133571355829214,0.7366337056457952
-1.1648178463834848,0.7024922046643162
-0.6068245879954379,0.7827984354900147
0.07377696353525035,0.7522022782260959
0.2947740748615301,0.6899162405270297
-0.9167047006323226,0.6451179799690224
-0.8436533905468322,0.6823850337898087
-0.35976767179560887,0.701202383059454
0.3065958878241508,0.6589653033674593
0.2758856012703903,0.6195206117054083
-1.0604272326652335,0.5842038064484295
0.8248325082705942,0.6590238270589696
0.6339254626414726,0.6782051196701201
-1.3700347984066539,0.6666605009381226
2.3239524550716046,0.8043609606819202
-0.5286339193028772,1.273782317922966
0.9676672465607551,1.160660352298273
-0.7119923548380765,1.1301992894601793
